From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-11-19 12:00:00,2020-11-19 13:00:00,127.42,223.78,3.66,19.96,23.62,45.83,2.86,0.7,53.95,1.8,6.33,0.35,0.55,43.6,1.56,273.27,,0.48,25.78,0.0
2020-11-19 13:00:00,2020-11-19 14:00:00,118.47,250.55,1.47,14.51,15.96,34.92,3.08,0.58,66.95,2.75,6.25,0.34,0.51,40.63,1.82,264.6,,0.43,26.9,0.0
2020-11-19 14:00:00,2020-11-19 15:00:00,99.2,226.93,2.47,14.72,17.2,41.55,3.07,0.47,71.44,2.01,5.08,0.25,0.45,38.61,1.79,280.02,,0.35,26.33,0.0
2020-11-19 15:00:00,2020-11-19 16:00:00,106.6,223.4,2.04,15.26,17.3,43.78,3.23,0.51,66.74,1.31,5.12,0.28,0.54,36.52,1.35,260.24,,0.42,25.37,0.0
2020-11-19 16:00:00,2020-11-19 17:00:00,120.9,328.6,2.32,25.08,27.4,43.59,3.45,0.7,47.31,1.55,5.03,0.31,0.56,41.67,2.21,267.35,,0.45,25.71,0.0
2020-11-19 17:00:00,2020-11-19 18:00:00,133.82,340.93,5.71,36.24,41.95,55.26,3.04,1.14,36.66,1.83,6.74,0.44,0.69,45.28,2.96,232.71,,0.66,24.39,0.0
2020-11-19 18:00:00,2020-11-19 19:00:00,141.35,387.73,32.32,34.64,66.96,85.96,2.99,1.72,31.93,2.55,11.02,1.15,1.31,50.26,2.87,235.28,,1.47,23.11,0.0
2020-11-19 19:00:00,2020-11-19 20:00:00,140.88,378.7,48.34,42.24,90.58,106.27,3.02,2.08,24.64,3.58,13.74,1.6,1.74,53.1,2.75,241.37,,2.08,22.35,0.0
2020-11-19 20:00:00,2020-11-19 21:00:00,175.22,370.23,74.72,43.25,117.97,118.41,3.07,2.69,20.81,3.65,9.45,1.26,1.53,55.15,3.07,235.91,,1.72,21.7,0.0
2020-11-19 21:00:00,2020-11-19 22:00:00,204.68,368.62,74.58,38.18,112.76,121.12,2.95,2.86,19.52,4.68,10.57,1.63,1.84,58.13,2.96,228.0,,2.06,20.65,0.0
2020-11-19 22:00:00,2020-11-19 23:00:00,153.3,359.8,60.73,36.54,97.27,114.11,2.87,2.31,12.97,4.28,10.64,1.6,1.84,58.52,1.63,218.31,,2.05,18.48,0.0
2020-11-19 23:00:00,2020-11-20 00:00:00,114.2,350.07,45.08,34.9,79.97,99.08,2.8,2.0,4.37,3.73,10.48,1.49,1.76,60.48,1.96,220.86,,1.95,18.44,0.0
2020-11-20 00:00:00,2020-11-20 01:00:00,156.25,386.5,94.45,66.82,110.54,112.49,7.96,2.22,3.67,3.2,12.42,1.38,1.47,60.63,1.92,217.94,,1.63,18.34,0.0
2020-11-20 01:00:00,2020-11-20 02:00:00,166.22,372.32,139.07,67.61,146.65,152.63,8.25,2.45,3.4,3.5,15.68,1.53,1.47,64.89,2.32,222.92,,1.65,18.19,0.0
2020-11-20 02:00:00,2020-11-20 03:00:00,189.38,357.7,143.46,65.23,148.92,157.84,8.5,2.35,4.48,5.64,20.71,1.88,1.69,63.67,2.72,225.08,,1.96,18.7,0.0
2020-11-20 03:00:00,2020-11-20 04:00:00,182.45,345.6,73.55,67.61,94.23,103.15,7.92,1.62,5.01,6.12,21.35,1.69,1.55,58.96,2.19,236.56,,1.81,18.19,0.0
2020-11-20 04:00:00,2020-11-20 05:00:00,174.65,352.77,26.35,56.8,50.82,63.16,7.46,1.28,3.95,5.21,16.42,1.01,1.01,58.88,1.58,238.11,,1.13,17.6,0.0
2020-11-20 05:00:00,2020-11-20 06:00:00,171.88,341.92,20.75,58.07,47.01,69.43,7.15,1.15,3.78,4.65,12.59,0.74,0.82,57.74,1.3,254.62,,0.87,17.72,0.0
2020-11-20 06:00:00,2020-11-20 07:00:00,159.65,303.95,17.3,63.86,47.28,66.95,7.29,1.02,4.81,3.2,9.16,0.65,0.77,58.63,1.12,251.75,,0.81,17.35,0.0
2020-11-20 07:00:00,2020-11-20 08:00:00,163.58,301.9,14.62,57.61,41.86,53.12,7.34,1.11,7.35,2.5,8.42,0.66,0.82,59.35,1.67,252.5,,0.86,18.64,0.0
2020-11-20 08:00:00,2020-11-20 09:00:00,190.1,331.1,10.95,50.14,35.01,49.47,7.39,1.14,15.72,2.43,9.14,0.64,0.78,56.12,1.85,263.08,,0.83,20.81,0.0
2020-11-20 09:00:00,2020-11-20 10:00:00,124.9,296.6,7.07,43.3,28.33,52.16,7.51,0.96,15.49,2.07,7.56,0.48,0.66,52.4,1.13,274.98,,0.72,20.92,0.0
2020-11-20 10:00:00,2020-11-20 11:00:00,119.0,321.75,6.85,41.28,27.09,46.44,7.71,0.98,32.34,1.83,7.0,0.47,0.7,49.3,1.34,259.79,,0.73,23.1,0.0
2020-11-20 11:00:00,2020-11-20 12:00:00,136.5,346.2,3.98,36.59,22.34,40.61,7.62,1.01,47.16,1.81,5.8,0.37,0.56,47.98,1.78,274.17,,0.53,25.17,0.0
2020-11-20 12:00:00,2020-11-20 13:00:00,136.08,215.92,2.81,18.41,21.22,39.35,7.79,0.85,62.92,1.81,6.25,0.36,0.53,43.54,1.7,267.58,,0.46,26.15,0.0
2020-11-20 13:00:00,2020-11-20 14:00:00,103.22,147.2,2.7,25.42,15.3,25.88,8.33,0.76,70.0,1.43,5.55,0.3,0.47,39.64,1.8,270.69,,0.37,27.07,0.0
2020-11-20 14:00:00,2020-11-20 15:00:00,105.1,277.6,3.22,28.32,16.4,31.41,8.5,0.64,67.5,1.59,4.13,0.24,0.41,37.95,1.93,285.46,,0.29,27.1,0.0
2020-11-20 15:00:00,2020-11-20 16:00:00,96.6,282.77,2.96,35.45,19.93,31.6,8.36,0.69,67.66,1.4,3.24,0.19,0.37,37.53,2.19,283.31,,0.26,26.94,0.0
2020-11-20 16:00:00,2020-11-20 17:00:00,99.57,279.88,3.08,47.9,26.53,38.45,8.21,0.83,63.85,1.13,5.09,0.26,0.43,39.06,1.89,263.75,,0.34,26.1,0.0
2020-11-20 17:00:00,2020-11-20 18:00:00,103.53,383.97,4.8,62.81,35.73,47.26,7.95,1.17,51.04,1.69,7.32,0.56,0.7,41.69,2.32,268.23,,0.69,25.1,0.0
2020-11-20 18:00:00,2020-11-20 19:00:00,114.95,546.2,8.73,67.96,41.57,54.18,7.85,1.42,39.66,2.43,10.87,0.99,1.0,44.63,2.5,264.05,,1.14,24.25,0.0
2020-11-20 19:00:00,2020-11-20 20:00:00,118.43,533.77,16.52,64.82,46.15,59.78,7.66,1.69,40.05,3.47,15.59,1.52,1.39,48.1,2.65,240.65,,1.71,23.41,0.0
2020-11-20 20:00:00,2020-11-20 21:00:00,112.32,381.88,16.16,65.77,46.36,63.6,7.56,2.1,39.82,3.61,16.87,1.65,1.63,49.35,2.71,246.1,,1.9,22.97,0.0
2020-11-20 21:00:00,2020-11-20 22:00:00,144.32,366.73,17.25,66.97,47.87,61.63,7.7,1.98,40.03,4.28,15.0,1.75,1.8,49.18,2.15,255.06,,1.98,22.43,0.0
2020-11-20 22:00:00,2020-11-20 23:00:00,120.05,366.9,10.78,54.91,36.38,54.18,7.33,1.67,39.29,3.41,11.28,1.27,1.45,51.0,2.33,257.52,,1.51,21.78,0.0
2020-11-20 23:00:00,2020-11-21 00:00:00,100.17,360.75,10.37,57.8,37.56,53.76,7.42,1.52,39.62,3.31,10.41,1.15,1.35,52.01,2.55,250.99,,1.38,21.34,0.0
2020-11-21 00:00:00,2020-11-21 01:00:00,119.4,291.5,7.08,25.25,31.33,52.52,7.17,1.23,4.74,2.93,10.09,1.03,1.25,53.8,2.21,242.95,,1.25,20.55,0.0
2020-11-21 01:00:00,2020-11-21 02:00:00,110.7,276.72,6.17,24.73,29.9,47.26,7.03,0.98,4.93,2.33,8.44,0.77,0.98,54.77,2.17,253.26,,1.0,20.17,0.0
2020-11-21 02:00:00,2020-11-21 03:00:00,113.08,250.88,4.92,21.47,25.39,45.27,7.09,0.83,4.7,1.96,7.33,0.65,0.88,55.75,2.05,264.89,,0.81,19.59,0.0
2020-11-21 03:00:00,2020-11-21 04:00:00,113.03,221.8,3.97,19.09,22.05,39.7,6.62,0.69,4.78,1.56,5.83,0.47,0.72,54.45,1.87,265.42,,0.62,19.39,0.0
2020-11-21 04:00:00,2020-11-21 05:00:00,96.9,180.85,3.79,18.44,21.23,38.54,7.04,0.66,4.67,1.41,5.87,0.34,0.58,53.08,1.77,264.51,,0.48,19.11,0.0
2020-11-21 05:00:00,2020-11-21 06:00:00,90.23,156.0,3.66,18.13,20.79,36.93,6.85,0.68,4.87,1.27,5.24,0.29,0.58,54.34,1.94,254.29,,0.42,18.83,0.0
2020-11-21 06:00:00,2020-11-21 07:00:00,86.28,162.0,4.97,21.05,25.02,41.44,6.89,0.88,4.81,1.44,6.02,0.31,0.59,56.65,1.85,246.1,,0.44,18.5,0.0
2020-11-21 07:00:00,2020-11-21 08:00:00,126.07,199.73,5.46,22.14,26.61,41.61,6.79,1.1,4.87,1.9,7.06,0.34,0.59,56.46,1.73,243.96,,0.46,18.76,0.0
2020-11-21 08:00:00,2020-11-21 09:00:00,124.7,401.07,4.44,19.57,23.0,39.31,7.01,1.06,7.53,2.1,7.76,0.4,0.72,53.39,1.53,259.79,,0.53,20.24,0.0
2020-11-21 09:00:00,2020-11-21 10:00:00,132.82,415.65,5.05,19.42,23.47,38.34,7.44,1.06,9.95,1.8,6.44,0.37,0.74,49.86,1.52,271.3,,0.48,21.1,0.0
2020-11-21 10:00:00,2020-11-21 11:00:00,123.5,347.65,5.54,20.7,25.24,39.39,8.01,1.05,16.66,1.97,6.61,0.42,0.76,44.4,1.51,264.92,,0.53,23.05,0.0
2020-11-21 11:00:00,2020-11-21 12:00:00,128.75,300.43,5.14,18.1,22.25,34.77,8.61,0.75,25.86,1.72,4.96,0.36,0.63,40.52,1.65,291.24,,0.47,24.25,0.0
2020-11-21 12:00:00,2020-11-21 13:00:00,51.2,170.83,7.07,20.55,22.0,35.51,,0.55,37.23,1.16,3.63,0.23,0.45,36.08,1.32,285.17,,0.37,24.42,0.0
2020-11-21 13:00:00,2020-11-21 14:00:00,87.75,265.48,4.0,13.67,16.67,37.35,11.87,0.45,37.27,0.91,3.29,0.23,0.48,34.29,0.81,282.71,,0.34,23.65,0.0
2020-11-21 14:00:00,2020-11-21 15:00:00,78.5,254.0,3.05,12.08,14.14,32.92,11.77,0.47,35.36,1.36,3.87,0.25,0.56,33.48,0.9,277.86,,0.43,23.72,0.0
2020-11-21 15:00:00,2020-11-21 16:00:00,107.4,376.18,1.99,14.69,15.66,25.08,12.28,0.64,32.36,1.54,4.04,0.25,0.51,36.03,1.45,281.66,,0.4,24.79,0.0
2020-11-21 16:00:00,2020-11-21 17:00:00,82.25,493.9,2.37,19.07,20.44,31.46,11.96,0.8,26.26,1.17,4.34,0.28,0.48,36.24,1.44,280.16,,0.43,23.77,0.0
2020-11-21 17:00:00,2020-11-21 18:00:00,89.68,349.12,10.22,30.44,39.66,55.35,11.41,1.09,18.53,1.56,8.26,0.63,0.86,41.34,1.62,245.71,,0.88,21.57,0.0
2020-11-21 18:00:00,2020-11-21 19:00:00,120.9,394.93,16.44,34.34,49.78,58.19,11.62,1.61,12.3,2.5,12.34,1.23,1.38,42.97,1.86,247.76,,1.56,21.99,0.0
2020-11-21 19:00:00,2020-11-21 20:00:00,167.95,392.62,25.73,31.27,56.01,59.5,11.98,2.28,12.11,3.6,17.15,1.71,1.65,46.88,2.78,233.4,,2.08,21.95,0.0
2020-11-21 20:00:00,2020-11-21 21:00:00,211.03,416.17,33.32,34.04,66.36,82.94,12.15,2.75,11.84,5.54,21.13,2.48,2.15,45.35,2.35,235.02,,2.67,21.1,0.0
2020-11-21 21:00:00,2020-11-21 22:00:00,197.23,383.6,24.43,35.38,58.81,77.66,12.36,2.37,12.52,10.71,26.05,3.5,2.43,42.34,1.54,244.32,,3.06,20.02,0.0
2020-11-21 22:00:00,2020-11-21 23:00:00,221.05,457.65,48.38,34.01,81.39,84.45,14.12,2.97,12.47,13.07,29.33,3.21,2.28,46.98,1.81,248.12,,2.71,20.23,0.0
2020-11-21 23:00:00,2020-11-22 00:00:00,431.77,509.63,51.67,30.79,81.47,86.12,14.31,3.07,11.51,13.18,30.8,2.95,2.31,49.55,2.31,238.53,,2.7,20.28,0.0
2020-11-22 00:00:00,2020-11-22 01:00:00,296.9,517.35,38.55,31.06,68.61,86.76,4.7,3.08,2.78,9.1,23.2,2.24,1.92,50.37,1.72,241.65,,2.27,18.67,0.0
2020-11-22 01:00:00,2020-11-22 02:00:00,213.25,318.35,18.37,30.24,47.61,66.69,4.52,2.03,3.45,5.65,21.0,1.53,1.47,49.43,1.28,250.26,,1.73,17.43,0.0
2020-11-22 02:00:00,2020-11-22 03:00:00,153.1,290.4,13.39,25.67,38.06,47.7,4.52,1.83,3.6,4.33,17.63,1.01,1.04,50.88,2.14,243.9,,1.23,18.62,0.0
2020-11-22 03:00:00,2020-11-22 04:00:00,173.42,264.55,8.47,21.76,29.23,47.64,4.26,1.52,2.8,3.75,15.54,0.82,0.87,50.39,2.13,236.27,,1.04,18.43,0.0
2020-11-22 04:00:00,2020-11-22 05:00:00,148.45,245.28,7.38,24.54,30.92,53.67,4.21,1.4,3.04,3.49,11.98,0.73,0.81,52.19,1.54,223.16,,0.9,16.61,0.0
2020-11-22 05:00:00,2020-11-22 06:00:00,154.27,225.22,7.96,23.95,30.9,51.21,4.2,1.35,3.38,3.67,11.92,0.8,0.86,53.87,1.05,228.06,,0.95,15.62,0.0
2020-11-22 06:00:00,2020-11-22 07:00:00,139.7,230.95,7.29,21.36,27.65,40.68,4.16,1.46,3.07,3.45,11.07,0.65,0.71,54.5,1.2,222.57,,0.73,15.63,0.0
2020-11-22 07:00:00,2020-11-22 08:00:00,58.93,246.38,9.22,23.35,31.56,50.7,4.18,1.58,2.81,3.56,11.67,0.62,0.7,52.45,0.98,228.36,,0.71,16.31,0.0
2020-11-22 08:00:00,2020-11-22 09:00:00,28.95,306.7,14.91,27.0,40.92,62.45,4.26,1.71,11.39,3.49,13.16,0.74,0.81,49.96,0.72,215.0,,0.85,17.37,0.0
2020-11-22 09:00:00,2020-11-22 10:00:00,20.6,429.5,9.53,27.43,35.96,49.53,4.5,1.7,12.84,3.26,13.6,0.78,0.9,45.78,0.77,232.89,,0.95,19.22,0.0
2020-11-22 10:00:00,2020-11-22 11:00:00,16.8,398.27,9.04,25.22,33.26,44.9,4.74,1.65,19.51,3.11,11.21,0.71,0.78,41.6,0.98,261.3,,0.81,21.04,0.0
2020-11-22 11:00:00,2020-11-22 12:00:00,,319.32,5.46,20.06,24.53,44.73,4.93,1.29,22.89,2.45,8.31,0.5,0.65,37.63,0.67,273.74,,0.64,22.03,0.0
2020-11-22 12:00:00,2020-11-22 13:00:00,,231.17,4.86,17.17,21.03,47.02,4.9,1.05,23.47,1.97,8.96,0.51,0.67,35.26,0.81,269.23,,0.65,22.85,0.0
2020-11-22 13:00:00,2020-11-22 14:00:00,141.2,281.45,2.51,14.25,15.76,29.68,4.91,0.55,23.49,1.52,7.69,0.39,0.59,33.0,0.83,274.29,,0.55,23.45,0.0
2020-11-22 14:00:00,2020-11-22 15:00:00,134.1,280.67,2.68,13.61,15.29,25.44,4.82,0.79,21.87,0.99,4.44,0.17,0.33,31.01,1.0,276.38,,0.24,23.94,0.0
2020-11-22 15:00:00,2020-11-22 16:00:00,127.75,170.57,2.88,14.63,16.51,33.68,4.64,0.71,20.84,0.87,4.66,0.19,0.34,30.82,0.74,270.78,,0.27,23.37,0.0
2020-11-22 16:00:00,2020-11-22 17:00:00,136.2,188.7,5.08,22.84,26.93,45.39,4.38,0.8,17.8,0.9,7.14,0.26,0.44,32.88,0.89,254.55,,0.37,22.29,0.0
2020-11-22 17:00:00,2020-11-22 18:00:00,133.6,260.5,15.63,34.0,48.63,52.42,4.29,1.38,16.41,1.11,8.17,0.44,0.6,37.08,1.7,233.33,,0.56,21.49,0.0
2020-11-22 18:00:00,2020-11-22 19:00:00,130.1,242.35,31.67,31.41,62.07,69.41,4.45,2.05,10.33,2.03,10.67,1.06,1.04,41.92,2.01,229.86,,1.13,20.5,0.0
2020-11-22 19:00:00,2020-11-22 20:00:00,124.8,238.2,49.34,31.98,80.31,92.63,4.6,2.65,9.84,3.1,15.67,1.72,1.52,44.86,1.41,228.68,,1.86,18.7,0.0
2020-11-22 20:00:00,2020-11-22 21:00:00,133.97,281.77,55.76,34.99,89.75,97.54,4.66,3.36,10.84,2.45,12.7,1.46,1.28,48.13,1.57,229.53,,1.56,18.21,0.0
2020-11-22 21:00:00,2020-11-22 22:00:00,132.97,329.65,47.79,31.53,78.32,85.25,4.6,3.74,6.57,4.71,22.37,2.34,1.93,50.61,2.01,230.84,,2.44,18.43,0.0
2020-11-22 22:00:00,2020-11-22 23:00:00,133.33,325.3,63.34,30.51,92.86,100.61,4.79,4.43,1.66,7.47,29.29,2.93,2.39,50.68,1.59,229.54,,3.03,17.91,0.0
2020-11-22 23:00:00,2020-11-23 00:00:00,127.8,330.6,58.24,26.56,83.8,97.16,4.83,4.16,2.39,8.44,30.36,3.13,2.56,53.29,1.11,227.11,,3.25,16.72,0.0
2020-11-23 00:00:00,2020-11-23 01:00:00,133.22,331.4,91.82,29.61,120.36,123.6,4.84,3.53,2.12,8.09,30.5,3.09,2.57,57.19,1.3,225.06,,3.24,16.4,0.0
2020-11-23 01:00:00,2020-11-23 02:00:00,129.67,392.8,123.97,28.4,151.34,149.09,5.0,3.97,1.88,8.54,30.36,3.22,2.64,62.06,1.71,225.31,,3.35,16.28,0.0
2020-11-23 02:00:00,2020-11-23 03:00:00,130.82,388.55,147.04,28.22,174.38,172.17,5.08,4.14,1.79,9.36,32.02,3.7,2.97,64.8,2.22,227.56,,3.79,16.66,0.0
2020-11-23 03:00:00,2020-11-23 04:00:00,133.0,373.7,130.03,27.41,156.41,160.55,5.03,3.74,2.12,9.28,32.65,3.74,3.02,60.3,2.54,229.31,,3.84,17.61,0.0
2020-11-23 04:00:00,2020-11-23 05:00:00,140.33,273.2,123.42,26.13,148.53,145.85,5.05,3.48,2.45,8.87,31.87,3.57,2.85,59.67,2.28,227.48,,3.62,16.99,0.0
2020-11-23 05:00:00,2020-11-23 06:00:00,132.35,,99.54,25.2,123.74,126.5,4.93,3.11,2.04,8.08,29.95,3.18,2.53,56.27,1.97,226.49,,3.22,16.88,0.0
2020-11-23 06:00:00,2020-11-23 07:00:00,131.22,451.67,88.75,24.35,112.11,120.95,4.83,2.95,1.69,7.28,27.69,2.87,2.32,59.67,2.1,227.95,,2.94,16.35,0.0
2020-11-23 07:00:00,2020-11-23 08:00:00,132.18,395.35,80.38,27.79,107.17,117.78,4.72,2.6,2.09,6.83,27.12,2.75,2.27,57.15,1.74,221.84,,2.87,17.11,0.0
2020-11-23 08:00:00,2020-11-23 09:00:00,168.9,,74.44,32.49,105.91,108.89,3.29,2.53,7.97,5.85,22.26,2.18,1.9,50.39,1.29,226.52,,2.34,18.9,0.0
2020-11-23 09:00:00,2020-11-23 10:00:00,188.05,,63.52,43.58,106.12,110.76,2.77,2.14,10.0,5.21,19.15,1.88,1.68,44.53,0.98,222.62,,2.02,20.23,0.0
2020-11-23 10:00:00,2020-11-23 11:00:00,180.82,248.5,35.14,46.83,81.14,94.33,2.88,1.84,9.99,3.83,11.86,1.21,1.22,39.42,1.01,235.79,,1.37,21.75,0.0
2020-11-23 11:00:00,2020-11-23 12:00:00,183.9,205.1,17.44,38.28,55.7,71.47,3.21,1.59,10.06,5.87,9.24,0.94,1.01,36.39,1.03,235.07,,1.08,22.51,0.0
2020-11-23 12:00:00,2020-11-23 13:00:00,174.43,569.28,9.87,28.79,38.66,53.83,3.16,1.48,9.84,4.63,7.35,0.65,0.77,33.95,1.04,235.25,,0.77,23.68,0.0
2020-11-23 13:00:00,2020-11-23 14:00:00,181.8,514.88,6.55,25.14,31.7,50.28,3.05,1.37,9.75,4.75,6.59,0.57,0.66,32.63,0.93,222.4,,0.58,23.93,0.0
2020-11-23 14:00:00,2020-11-23 15:00:00,183.9,310.12,7.0,24.61,31.61,51.66,3.13,1.09,10.5,4.12,6.03,0.6,0.65,32.05,0.79,205.23,,0.59,24.08,0.0
2020-11-23 15:00:00,2020-11-23 16:00:00,180.18,291.68,4.87,19.79,24.65,43.19,2.94,0.97,10.37,3.34,5.28,0.6,0.66,31.14,1.08,208.31,,0.52,24.06,0.0
2020-11-23 16:00:00,2020-11-23 17:00:00,189.22,335.25,6.76,23.61,30.39,44.54,3.49,1.46,10.04,2.44,5.33,0.71,0.62,33.7,1.42,216.16,,0.53,24.05,0.0
2020-11-23 17:00:00,2020-11-23 18:00:00,180.0,355.25,51.01,58.57,109.54,117.46,3.25,3.24,9.88,3.92,7.88,1.24,1.03,40.82,2.52,238.54,,1.01,23.55,0.0
2020-11-23 18:00:00,2020-11-23 19:00:00,190.65,504.05,94.81,75.09,151.76,160.65,3.08,4.31,10.43,5.56,12.82,1.98,1.86,44.52,2.13,233.65,,2.18,20.77,0.0
2020-11-23 19:00:00,2020-11-23 20:00:00,178.15,563.5,191.47,66.37,257.84,243.13,3.5,6.04,10.4,9.37,20.06,3.15,2.75,47.29,2.41,233.64,,3.33,20.61,0.0
2020-11-23 20:00:00,2020-11-23 21:00:00,185.25,693.95,303.99,63.62,367.65,338.56,4.22,8.57,10.07,12.63,27.34,4.42,3.88,52.6,2.89,232.72,,4.66,20.86,0.0
2020-11-23 21:00:00,2020-11-23 22:00:00,175.47,807.28,318.37,52.16,370.69,353.48,4.38,8.99,10.11,15.21,35.02,5.92,5.34,54.84,2.52,233.17,,6.4,19.8,0.0
2020-11-23 22:00:00,2020-11-23 23:00:00,186.23,790.27,353.5,44.36,397.83,384.5,4.33,9.14,10.83,15.21,36.92,6.15,5.59,56.59,1.57,230.32,,6.75,17.25,0.0
2020-11-23 23:00:00,2020-11-24 00:00:00,179.57,781.77,383.48,54.28,437.77,404.1,4.48,9.35,10.21,15.0,37.51,6.05,5.41,57.24,1.88,232.59,,6.65,17.82,0.0
2020-11-24 00:00:00,2020-11-24 01:00:00,176.88,729.03,444.88,67.43,391.21,365.84,4.48,8.78,10.18,16.37,38.33,6.24,5.31,58.34,1.81,229.06,,6.47,17.06,0.0
2020-11-24 01:00:00,2020-11-24 02:00:00,184.85,648.58,345.06,63.05,309.06,306.62,4.04,7.08,10.08,14.48,37.18,5.83,4.73,58.67,1.5,225.3,,5.91,16.1,0.0
2020-11-24 02:00:00,2020-11-24 03:00:00,180.95,526.18,247.67,66.7,233.06,235.52,3.56,4.88,10.25,11.4,35.15,5.36,4.01,57.96,1.6,226.59,,5.1,15.88,0.0
2020-11-24 03:00:00,2020-11-24 04:00:00,167.35,486.95,290.84,62.76,265.53,250.19,3.68,4.77,10.5,11.56,28.57,4.12,2.96,62.88,1.66,230.69,,3.79,16.07,0.0
2020-11-24 04:00:00,2020-11-24 05:00:00,174.57,471.23,358.73,57.16,316.91,303.0,3.79,5.28,9.76,12.72,29.02,4.19,2.86,67.66,2.49,229.13,,3.71,16.61,0.0
2020-11-24 05:00:00,2020-11-24 06:00:00,181.33,466.48,394.23,62.59,348.16,335.71,4.05,5.93,10.35,15.46,32.52,5.0,3.24,69.06,2.92,231.68,,4.22,17.03,0.0
2020-11-24 06:00:00,2020-11-24 07:00:00,180.1,496.9,428.18,79.06,383.94,358.48,4.39,6.85,10.32,17.5,35.85,6.84,3.83,69.45,2.93,231.67,,4.94,17.09,0.0
2020-11-24 07:00:00,2020-11-24 08:00:00,182.9,618.52,457.72,77.5,426.93,388.17,4.63,7.38,9.78,18.48,37.39,8.18,4.06,67.19,2.87,229.3,,5.18,18.04,0.0
2020-11-24 08:00:00,2020-11-24 09:00:00,173.82,745.58,387.56,90.95,357.66,336.48,6.14,6.56,9.96,18.19,38.39,8.04,4.15,52.15,1.96,224.21,,5.31,20.4,0.0
2020-11-24 09:00:00,2020-11-24 10:00:00,185.65,688.4,195.74,105.5,211.83,216.91,13.54,4.2,10.42,15.07,31.76,6.1,3.57,46.01,0.98,211.76,,4.54,20.71,0.0
2020-11-24 10:00:00,2020-11-24 11:00:00,179.85,485.3,106.09,87.61,130.74,143.3,12.33,2.83,11.23,9.71,20.86,3.73,2.51,42.09,0.94,196.34,,3.08,22.44,0.0
2020-11-24 11:00:00,2020-11-24 12:00:00,181.52,435.62,68.15,56.84,84.28,100.53,4.24,2.27,19.44,6.67,14.59,2.37,1.69,39.54,1.08,183.1,,2.0,23.15,0.0
2020-11-24 12:00:00,2020-11-24 13:00:00,185.47,314.65,55.07,51.98,71.27,99.96,4.13,2.26,19.07,5.71,12.85,2.01,1.45,37.29,0.81,209.28,,1.69,23.93,0.0
2020-11-24 13:00:00,2020-11-24 14:00:00,180.85,259.93,39.05,51.27,58.08,96.45,4.18,2.09,22.58,6.1,15.1,2.36,1.72,37.55,0.95,192.57,,2.07,23.83,0.0
2020-11-24 14:00:00,2020-11-24 15:00:00,180.62,368.07,22.98,51.35,45.26,68.45,4.9,2.16,26.43,5.03,13.73,2.17,1.61,38.88,1.38,182.22,,1.88,24.15,0.0
2020-11-24 15:00:00,2020-11-24 16:00:00,182.38,344.25,18.0,58.62,45.09,65.62,4.64,2.34,26.08,4.73,13.6,2.05,1.4,40.9,2.4,233.29,,1.73,25.44,0.0
2020-11-24 16:00:00,2020-11-24 17:00:00,178.0,320.98,18.04,75.96,54.2,83.41,4.22,2.76,20.46,5.65,17.3,2.59,1.86,41.46,1.96,229.47,,2.39,23.68,0.0
2020-11-24 17:00:00,2020-11-24 18:00:00,185.23,405.77,25.09,91.5,67.98,97.45,4.05,3.14,20.7,6.42,19.94,3.11,2.35,45.21,2.05,238.14,,2.92,22.79,0.0
2020-11-24 18:00:00,2020-11-24 19:00:00,178.52,471.95,36.87,101.75,82.77,93.53,4.58,3.69,20.41,8.03,21.29,3.57,2.47,47.07,2.81,236.11,,3.03,23.21,0.0
2020-11-24 19:00:00,2020-11-24 20:00:00,178.72,498.82,85.43,90.3,115.62,125.49,4.47,4.63,19.87,10.38,22.96,3.47,2.54,50.42,3.11,237.81,,3.22,22.27,0.0
2020-11-24 20:00:00,2020-11-24 21:00:00,185.68,585.0,207.79,97.13,217.09,224.64,4.58,6.24,14.18,12.26,25.69,4.1,3.04,55.83,2.76,233.91,,3.81,20.69,0.0
2020-11-24 21:00:00,2020-11-24 22:00:00,188.45,666.2,221.19,96.25,227.35,234.04,4.74,7.09,4.46,15.02,29.98,5.15,4.04,57.23,2.44,233.84,,4.95,19.83,0.0
2020-11-24 22:00:00,2020-11-24 23:00:00,185.65,716.48,230.04,84.47,228.26,220.79,4.97,7.48,4.31,13.96,33.07,5.0,3.93,60.8,2.34,231.43,,4.89,19.02,0.0
2020-11-24 23:00:00,2020-11-25 00:00:00,181.3,706.77,334.78,84.32,311.97,301.26,5.13,7.86,3.75,13.42,34.92,5.16,4.06,61.87,2.68,234.7,,5.14,19.43,0.0
2020-11-25 00:00:00,2020-11-25 01:00:00,192.07,638.9,343.01,84.06,318.41,320.19,5.13,7.33,4.53,13.42,35.89,5.35,4.3,60.38,1.61,231.42,,5.39,17.93,0.0
2020-11-25 01:00:00,2020-11-25 02:00:00,188.45,608.03,291.36,82.85,276.47,271.14,5.11,6.55,4.42,12.3,37.3,5.14,4.08,63.1,1.83,230.1,,5.16,17.97,0.0
